# field rbandarea 4bandarea 9bandarea NIRonly AWonly uonly gonly ronly ionly 9noAWr
KIDS_196p5_2p5 2948.74414648 2805.86984721 2805.6297744 3566.88637661 3034.51517081 3436.2590601 3262.08319438 3060.960135 3151.55355453 2871.55268484
KIDS_197p0_0p5 3106.08856991 2891.89629874 2891.61154939 3579.96773705 3055.14377577 3503.30039792 3376.45425365 3080.83179568 3241.64186962 3029.14846471
KIDS_197p0_1p5 2952.14975335 2838.34223931 2838.15263114 3559.134742 3049.55971676 3486.7179205 3247.26900232 3071.00530965 3136.38444347 2887.58852338
KIDS_197p0_m0p5 3047.63115812 2863.27196649 2862.96392478 3580.01061992 3032.79495854 3507.51763713 3336.21543229 3054.84047904 3190.33491817 2936.88513217
KIDS_197p5_2p5 3163.71893136 3042.54305708 3042.25061145 3566.89328417 3173.73456759 3500.55953272 3374.14448147 3195.70638197 3274.61543534 3091.2857378
KIDS_198p0_0p5 3322.10646048 3128.50534332 3128.1658423 3579.96773705 3277.24221761 3570.24106087 3456.00501075 3313.38640583 3393.13722785 3193.25448954
KIDS_198p0_1p5 3011.24794023 2698.26499439 2698.12504945 3559.134742 2876.68678542 3500.66202672 3330.05894871 2908.07232393 3152.51257367 2912.19376046
KIDS_198p0_m0p5 3254.04033537 2956.00562395 2955.72990658 3580.01061992 3102.00785366 3559.04710626 3373.30240751 3129.17561867 3327.87236778 3137.51849237
KIDS_198p6_2p5 3108.45519273 2939.85584241 2939.62411465 3566.92247912 3101.67323755 3532.26962494 3371.54691959 3121.99769346 3312.18316679 3046.2298005
KIDS_199p0_0p5 3324.84712213 3079.46894486 3079.10570625 3579.96773705 3187.26932116 3550.94285517 3481.06669402 3204.87268048 3433.57309922 3261.0971556
KIDS_199p0_1p5 3058.24304556 2819.71513584 2819.51055492 3559.134742 2989.69855579 3484.43607116 3269.85539903 3019.28630868 3236.19750113 2976.53399927
KIDS_199p0_m0p5 3196.54175191 3001.16975429 3000.89574156 3580.01061992 3163.7616743 3507.95365322 3371.4954627 3225.64694217 3336.51123629 3069.11712782
KIDS_199p6_2p5 3073.28639572 2844.76192268 2844.56262103 3566.93406805 2996.74130647 3488.85153073 3282.2222401 3012.62007745 3184.83385169 2983.49833703
KIDS_19p0_m33p1 3126.95649714 2930.23494226 2929.96815512 3542.09064089 3075.42228303 3448.58151721 3330.41610663 3097.39894416 3252.24316037 3065.8785237
KIDS_19p2_m28p2 3199.5614257 3060.07101837 3059.79201896 3541.24181202 3183.48213184 3502.5707913 3333.21337724 3199.47281044 3287.55005776 3141.13918779
KIDS_19p2_m34p1 3176.85463639 3021.2181112 3020.93880648 3536.64868941 3193.65792686 3430.21436964 3349.56285478 3213.97210412 3334.0016409 3124.36599547
KIDS_19p4_m29p2 3182.12831301 2804.65596061 2804.39676797 3541.25270129 2946.22665127 3278.69465049 3316.13106191 3147.33721852 3287.70311818 2921.3322379
KIDS_19p6_m30p2 3016.49843898 2848.29340495 2848.05275968 3540.19963498 3014.72268633 3519.67513959 3275.88487503 3030.2345423 3171.76517419 2974.3762571
KIDS_19p8_m31p2 3128.75523683 2964.3534716 2964.10418871 3549.6916321 3138.41413494 3490.40030059 3344.90827648 3150.06167349 3291.28310604 3085.36143994
KIDS_1p1_m28p2 3241.93902206 3086.46846921 3086.19565225 3541.23153336 3212.09563843 3475.51492119 3376.35623749 3233.16102275 3317.54175683 3166.16532827
KIDS_1p1_m29p2 2957.27273568 2697.61657391 2697.3474588 3541.25418966 2926.85122843 3374.06963045 3209.95023573 2988.50675303 3204.73287547 2872.35784214
KIDS_1p2_m30p2 2665.44593929 2182.68189006 2182.45623027 3540.20140321 2420.37322134 3257.74281481 3024.95135029 2493.16101588 2928.4049468 2469.73783719
KIDS_1p2_m31p2 3080.12624468 2777.12589835 2776.82816074 3549.69300598 2944.73170444 3360.96093234 3349.47140271 3028.51781561 3234.12827245 2906.78904367
KIDS_1p2_m32p1 3029.25312129 2632.55437386 2632.30937798 3546.54883067 2748.73820421 3310.7654371 3245.19725485 2910.71541467 3063.36385259 2781.07808049
KIDS_1p2_m33p1 3019.24324772 2765.25928954 2764.97554515 3542.09088259 2929.51502913 3523.38357251 3207.89321931 2968.03293855 3125.00951833 2914.01309563
KIDS_1p2_m34p1 3128.81267265 2889.96627718 2889.69398179 3536.6639293 3051.40511749 3495.19381886 3296.15345982 3072.23280784 3268.38967258 3047.99947246
KIDS_1p2_m35p1 3045.93689692 2701.54022259 2701.29666419 3541.99211588 2840.24706035 3464.51927598 3236.10964914 2859.18342676 3139.03796551 2930.45874477
KIDS_200p0_0p5 3186.76677366 2930.3292057 2929.93038614 3579.96773705 3057.84434049 3537.09457708 3395.4293304 3076.40124887 3276.46499587 3087.9958676
KIDS_200p0_1p5 3129.00113591 2882.43850869 2882.30681974 3559.134742 3017.91091485 3426.50391406 3256.11461434 3041.8684311 3253.61387284 3055.34820403
KIDS_200p0_m0p5 3280.43876573 3029.15523234 3028.88303872 3580.01061992 3173.63527932 3569.81522166 3454.33989361 3199.9239901 3369.72005352 3185.24072371
KIDS_200p6_2p5 2858.3473826 2565.26905784 2565.12317214 3566.86637902 2784.00089574 3405.40125689 3165.47431751 2908.22839925 3132.20399371 2700.12254378
KIDS_200p6_m2p5 2945.32710333 2706.20889588 2706.03933618 3566.87890931 2912.46199781 3514.3093494 3245.59454788 2931.45442616 3207.50263031 2873.53646582
KIDS_201p0_0p5 3282.0515355 3132.1390906 3131.81280681 3579.96773705 3266.54801186 3510.5418142 3440.49136111 3303.83332192 3352.13339702 3185.44931177
KIDS_201p0_1p5 2946.46340388 2641.36969691 2641.15130087 3559.134742 2841.97560495 3476.75632355 3249.61913858 2868.08741596 3244.27987191 2887.38078764
KIDS_201p0_m0p5 3161.43378725 2903.39021715 2903.11603904 3580.01061992 3052.64304699 3451.23250775 3344.12148847 3069.32497806 3254.64827728 3069.78039384
KIDS_201p6_2p5 2953.3566815 2801.0763035 2800.82962843 3566.85236035 2989.91101107 3516.88701546 3368.16782352 3023.27653966 3207.67970818 2855.69466199
KIDS_201p6_m2p5 3173.0652972 2905.61819259 2905.32798587 3566.85005783 3057.35577349 3511.64654094 3348.25218596 3084.62846223 3285.71195895 3065.86262231
KIDS_202p0_1p5 3106.36232822 2849.83479656 2849.70768722 3559.134742 2983.34329212 3444.0197903 3284.94990078 3029.24106168 3225.97648256 3015.11358064
KIDS_202p0_m0p5 2917.33059608 2615.75217741 2615.51919025 3580.01061992 2794.96691347 3497.27241028 3267.95748555 2851.41603069 3079.87817029 2833.08845851
KIDS_202p6_2p5 2806.38451793 2677.19547571 2676.90724077 3566.87761176 2905.99117557 3477.67964725 3244.09416913 2949.03380618 3212.65506202 2720.54352749
KIDS_202p6_m2p5 3087.08030378 2870.47346392 2870.22335415 3566.90338473 3054.38463074 3515.21824736 3295.18110896 3078.46485483 3210.03229962 2986.17095346
KIDS_203p0_0p5 3238.1328274 2979.78934437 2979.43120693 3579.94656912 3106.42683698 3565.61469799 3387.03810376 3184.53129277 3255.08327568 3089.90473395
KIDS_203p0_1p5 3101.58907468 2811.71509609 2811.33220336 3558.89907069 2981.83814295 3537.42484257 3291.14674845 3005.72767759 3248.69072644 3012.78276775
KIDS_203p0_m0p5 3071.19064352 2809.53658033 2809.35342177 3580.01061992 3029.0011288 3569.89357099 3330.13092476 3054.12330095 3165.64862218 2908.53256102
KIDS_203p6_2p5 3086.25427114 2827.526636 2827.3444824 3566.90334657 3053.25120516 3520.25640533 3369.9999943 3085.036988 3307.75681795 2961.42410498
KIDS_204p0_0p5 3216.98494667 3029.92120861 3029.57262472 3579.96773705 3160.13849826 3556.98515405 3367.55888936 3178.53098628 3329.2414901 3157.40713573
KIDS_204p0_1p5 3109.70745893 2806.80217746 2806.603232 3559.134742 2975.94563515 3544.88253047 3376.66920227 2996.90044757 3223.92575037 3004.86231127
KIDS_204p0_m0p5 2844.6496716 2587.40195966 2587.20459162 3580.01061992 2814.48533433 3332.66056862 3180.57905975 2940.14485334 3128.18740459 2707.6065771
KIDS_204p0_m1p5 3273.53928021 2986.91995977 2986.64088403 3559.0788836 3101.82695946 3545.37306924 3316.05182211 3199.06268181 3312.10148454 3093.7128495
KIDS_204p6_m2p5 3164.52992765 2878.51075108 2878.33960125 3566.95619006 3024.21885598 3512.48238156 3342.16667346 3048.15800295 3252.32424474 3064.37888278
KIDS_205p0_1p5 2964.70798353 2704.76151328 2704.54992303 3559.134742 2866.20682863 3445.05661176 3207.35506542 2891.10839127 3108.22929124 2876.55549084
KIDS_205p0_m0p5 3204.46803466 2975.43514968 2975.24728431 3580.01061992 3138.43091408 3563.48023545 3430.9803968 3158.60392516 3330.89952158 3110.20723323
KIDS_205p0_m1p5 3167.88411578 2917.45867223 2917.16641742 3559.0788836 3048.23502928 3511.98286169 3355.00833001 3073.10907615 3244.51018763 3058.28905782
KIDS_205p6_2p5 2988.31093697 2731.81994034 2731.56935989 3566.9043897 2883.19381195 3460.93458131 3229.82590356 2911.59538482 3074.406744 2884.46594852
KIDS_206p0_0p5 3145.25785111 2900.09254891 2899.76910194 3579.96773705 3038.09982732 3532.46695482 3345.77342654 3065.38577146 3247.60566653 3055.73972167
KIDS_206p0_1p5 3114.25272471 2890.59608668 2890.41314438 3559.134742 3044.84037529 3497.98168857 3270.31048406 3074.23752777 3232.21662017 2992.64822531
KIDS_206p0_m0p5 3246.83105262 2981.9796526 2981.71823376 3580.01061992 3078.04443482 3570.87525915 3389.73690024 3098.7550019 3296.61026221 3154.82992763
KIDS_206p0_m1p5 3110.63168583 2792.60104119 2792.40205757 3559.0788836 2928.4448402 3513.42411271 3340.46932102 2944.16052654 3227.32549281 3029.20546801
KIDS_206p6_m2p5 3117.24492091 2840.37614147 2840.15597719 3566.91689455 2972.2297731 3517.8412133 3352.57027814 3007.93060515 3169.73948987 2982.06490948
KIDS_207p0_0p5 3159.30277213 3019.81647372 3019.62467752 3579.96773705 3193.37134567 3527.28941164 3371.19925162 3213.44081962 3314.65118959 3100.65844906
KIDS_207p0_1p5 3015.33932948 2729.08635161 2728.85500548 3559.134742 2890.25391423 3512.28240569 3240.17078759 2914.38322908 3163.13939569 2940.48286599
KIDS_207p0_m0p5 3139.55328501 2945.09688938 2944.81932745 3580.01061992 3064.90846264 3534.64812929 3241.13542946 3120.77927814 3213.48002609 3052.20101382
KIDS_207p0_m1p5 2978.88272349 2733.89465182 2733.68044103 3559.0788836 2916.19037743 3434.43729519 3246.08946272 2981.49600867 3150.81696403 2862.79924999
KIDS_208p0_0p5 3207.56599417 3001.79359759 3001.44514091 3579.96773705 3119.71352888 3474.87777161 3317.48411747 3149.76109907 3259.48154903 3104.74655627
KIDS_208p0_1p5 3190.10380102 2978.26450293 2978.05845909 3559.134742 3136.31829369 3518.0231888 3388.70981043 3166.59123108 3261.53525795 3070.65658583
KIDS_208p0_m0p5 3329.95065389 3129.90303726 3129.64435346 3580.01061992 3221.35454663 3572.69740569 3476.57741384 3240.03479891 3359.06177219 3242.42907743
KIDS_208p0_m1p5 3085.38314216 2916.82555524 2916.67413585 3559.0788836 3107.09199845 3519.05647378 3322.30108076 3127.21949339 3218.21944148 2998.68373112
KIDS_209p0_0p5 3165.51394377 3033.49322034 3033.11694259 3579.96773705 3241.46882434 3534.08740814 3402.98570867 3299.72059936 3287.82291288 3055.67598891
KIDS_209p0_1p5 2935.61873282 2657.62240496 2657.37902466 3559.134742 2807.33495032 3456.09035669 3215.80087835 2850.8760704 3058.68089349 2833.6665058
KIDS_209p0_m0p5 3149.24553787 2897.56635247 2897.27769773 3580.01061992 3046.47969401 3459.20762685 3310.69685759 3071.11155637 3254.2989174 3058.74041557
KIDS_209p0_m1p5 2862.8918088 2549.54786327 2549.26383902 3559.0788836 2799.67469146 3440.39074984 3232.25552132 2838.99643518 3065.69325344 2720.83938237
KIDS_209p6_2p5 3026.64548429 2840.63319696 2840.44273648 3566.95356952 3022.91804603 3496.43366925 3250.57520642 3055.2901576 3179.53254481 2947.52552762
KIDS_20p0_m32p1 3254.89714038 2996.92496115 2996.69327155 3546.5484236 3091.01938317 3535.12018428 3416.98520261 3104.98552235 3316.48680779 3171.83909657
KIDS_20p2_m33p1 3101.78927953 2853.04022402 2852.82331635 3542.0902847 3021.88795404 3501.0095802 3278.2329632 3078.83207514 3158.7131359 2954.89331542
KIDS_20p3_m28p2 3168.02141474 2919.38611141 2919.10034436 3541.24151943 3070.00531581 3527.16943884 3307.37087216 3095.89864173 3208.3273654 3025.74462607
KIDS_20p4_m34p1 3167.49126243 3004.31749151 3004.02217091 3536.6639293 3205.42454774 3511.94538529 3361.58270209 3224.39167379 3332.87420697 3098.68078694
KIDS_20p5_m29p2 3135.15236567 2915.59983801 2915.33802481 3541.25257408 3080.48604859 3462.7451898 3336.62342377 3108.54756072 3277.14222967 3048.67082911
KIDS_20p7_m30p2 3268.82894528 3131.5683325 3131.30796951 3540.1990498 3259.39962507 3502.75298306 3372.32794494 3273.91146176 3384.68014401 3217.59466954
KIDS_210p0_0p5 3176.33999112 3014.25675019 3014.02082446 3579.96773705 3154.76389234 3499.20708777 3361.58679829 3185.52834804 3298.85636522 3093.30260639
KIDS_210p0_1p5 3083.37137473 2784.21775252 2784.1135539 3559.134742 2953.57620972 3466.24478024 3265.98632391 3034.30219397 3241.69818598 2965.1828499
KIDS_210p0_m1p5 3219.79838581 3026.64131177 3026.3807198 3559.0788836 3141.85730725 3545.70679487 3370.66048711 3180.79128605 3230.9241171 3089.53970167
KIDS_210p6_2p5 3037.40466947 2713.54863362 2713.34448523 3566.95589748 2889.32897495 3547.20027878 3298.4723276 2911.44298591 3176.21543872 2939.0095832
KIDS_210p6_m2p5 3004.61320647 2816.28058844 2816.01634552 3566.89782561 3011.64804462 3455.55344946 3248.03890942 3037.59030865 3165.53671456 2930.08094049
KIDS_211p0_0p5 3218.86503787 2874.71112051 2874.39344892 3579.96773705 2993.70893701 3529.96453413 3373.12636005 3018.13149892 3292.00571604 3128.6289162
KIDS_211p0_1p5 3316.78247186 3105.55793419 3105.37710359 3559.1817465 3218.60034971 3528.96260669 3422.37980611 3253.2753259 3338.03640849 3198.57715516
KIDS_211p0_m0p5 3093.36319704 2766.3674001 2766.16166157 3580.01061992 2960.6566785 3442.70459277 3312.98939266 2989.87011269 3176.9218293 2936.98615052
KIDS_211p0_m1p5 3219.69558651 2835.25812036 2834.95851275 3559.07884543 2971.15200239 3539.08740277 3368.90519002 2985.64779776 3290.46426082 3099.80846257
KIDS_211p6_2p5 2999.59229833 2690.04119029 2689.83462489 3566.95368401 2887.40970272 3519.90322912 3236.04428807 2923.40888299 3174.7333402 2888.66315198
KIDS_211p6_m2p5 3096.08555302 2806.92636095 2806.67649288 3566.89545948 2947.80124499 3479.17528103 3315.19005587 2977.53737693 3162.86735473 2978.40195453
KIDS_212p0_0p5 3216.24501051 2796.92677876 2796.61535324 3579.96773705 2921.04247643 3476.7991937 3345.74211989 3007.75930266 3149.45125096 2976.46639929
KIDS_212p0_1p5 2989.27976408 2587.48511756 2587.28991211 3559.1817465 2787.87077228 3489.86776943 3285.21988092 2818.52470696 3159.99430446 2857.98869815
KIDS_212p0_m0p5 3154.8151457 2945.14982192 2944.86537787 3580.01061992 3098.54749513 3537.4454635 3350.80199279 3130.21325428 3267.69050759 3052.89288962
KIDS_212p0_m1p5 3087.05655346 2718.13725296 2717.82180756 3559.07884543 2944.0912092 3516.30153904 3309.0410523 2982.06151295 3207.85209196 2940.5169204
KIDS_212p6_2p5 2865.21205045 2548.91715057 2548.71544463 3566.95348047 2786.1330812 3390.24636803 3204.07136496 2929.69804776 3107.70057641 2669.61488916
KIDS_212p6_m2p5 2995.19556424 2690.82945395 2690.56460042 3566.89425097 2855.10512753 3288.08903853 3263.33103363 3037.05352864 3257.86913545 2795.16920458
KIDS_213p0_0p5 3118.68420016 2842.89474341 2842.62167203 3579.89245352 2984.60185527 3497.60446945 3285.87293189 3009.94022271 3214.92178596 3018.47360777
KIDS_213p0_1p5 3014.78122889 2708.8282363 2708.65982151 3559.1817465 2926.65992836 3480.72569191 3284.55526646 2975.37145508 3191.71003214 2878.41784881
KIDS_213p0_m0p5 3148.26362073 2797.59084621 2797.35670144 3580.01061992 2940.14118966 3508.39494857 3311.76136018 2997.02123452 3255.5358801 3003.8651924
KIDS_213p0_m1p5 3151.75230918 2813.25403252 2813.0391984 3559.07884543 2993.09016943 3543.53568281 3360.3926803 3010.2497019 3355.09443921 3068.51145027
KIDS_213p6_2p5 3024.13861121 2762.49303301 2762.33543116 3566.95364584 2940.3575376 3490.99887976 3268.56926923 2960.54136162 3080.91634018 2869.51140444
KIDS_213p6_m2p5 3195.0556208 2874.89798092 2874.65364653 3566.89380573 3003.30828759 3551.73951476 3399.72154784 3044.0153985 3254.86171208 3054.65835089
KIDS_214p0_0p5 3182.29848332 2873.028003 2872.70073969 3579.96773705 3003.17951178 3532.79704222 3356.23184649 3061.33451731 3241.33520179 3061.32016789
KIDS_214p0_1p5 3112.99398347 2791.51567598 2791.36719517 3559.1817465 2925.0601214 3419.55634274 3261.97450521 2952.59314768 3153.47235608 2961.15467184
KIDS_214p0_m0p5 3099.05506747 2794.20386305 2793.93202563 3580.01061992 2979.30785031 3536.31183438 3390.91982366 3006.63020227 3220.18412807 2990.42566907
KIDS_214p0_m1p5 2959.22159721 2590.24194776 2590.05665205 3559.07884543 2775.94572269 3445.58537747 3202.18577824 2812.2574225 3046.16365073 2809.28493131
KIDS_214p6_2p5 3071.72400156 2850.06077438 2849.85357292 3566.95377305 3115.5300515 3547.4704243 3432.15918586 3142.09028168 3301.48167185 2942.85904236
KIDS_214p6_m2p5 2878.25007007 2542.83045501 2542.63317601 3566.89267356 2738.74789571 3482.14756868 3257.16199431 2777.82052191 3006.74170281 2759.63867005
KIDS_215p0_0p5 3093.95700579 2765.5491019 2765.22943309 3579.96773705 2930.68370491 3504.18923469 3323.52990194 3053.15762867 3122.92216206 2882.21976918
KIDS_215p0_1p5 3120.01411602 2764.61364226 2764.41338653 3559.1817465 2920.59767005 3481.61483398 3314.36079207 3016.00821824 3116.56766166 2887.3943229
KIDS_215p0_m0p5 3114.99913592 2735.5030328 2735.21221548 3580.01061992 2895.71194519 3552.31139232 3448.86685173 2919.45280819 3184.68576523 2986.10984124
KIDS_215p0_m1p5 3166.4023989 2826.05865792 2825.78866505 3559.07884543 2939.4992951 3509.71464938 3342.77269448 2964.04316553 3200.95485807 3034.59134483
KIDS_215p6_2p5 2935.56763212 2715.81830886 2715.61269754 3566.95643177 3040.16471811 3518.24356933 3332.73704795 3076.62645071 3210.08107236 2826.39293056
KIDS_215p6_m2p5 3034.93545089 2613.22233 2613.01960637 3566.89515417 2761.06947705 3543.1061036 3205.98483636 2794.01734612 3118.24712822 2905.13350552
KIDS_216p0_0p5 3007.57569887 2765.99716488 2765.75342839 3579.96773705 2956.05846744 3518.89667118 3251.92150707 2985.16218206 3170.20453553 2915.92533308
KIDS_216p0_1p5 2830.74866451 2595.71380657 2595.52674263 3559.1817465 2913.55788338 3501.61471074 3211.03145387 2942.65000906 3150.97764438 2769.00767948
KIDS_216p0_m0p5 3004.15634048 2665.73045967 2665.50342599 3580.01061992 2845.12092516 3526.52260849 3338.05236076 2916.71775654 3105.97341841 2818.4468156
KIDS_216p0_m1p5 3159.10560763 2864.41074765 2864.18904412 3559.07884543 3018.21592894 3513.6270526 3337.94924343 3042.99101829 3289.29807839 3083.50597681
KIDS_216p6_2p5 2974.49840521 2798.17877781 2798.01587126 3566.95635544 3002.1728012 3553.83148879 3324.87995532 3021.2221438 3221.94340688 2926.12006984
KIDS_216p6_m2p5 3098.21917597 2760.32399448 2760.06695171 3566.89537043 2927.31656668 3488.54533358 3315.43311814 2981.6280538 3207.82878689 2976.13081637
KIDS_217p0_0p5 2904.7609805 2552.29231582 2552.0473581 3579.96773705 2702.12732732 3433.7048136 3164.82715641 2764.12821737 3005.14910872 2753.28175264
KIDS_217p0_1p5 2819.91864817 2496.33369921 2496.12703203 3559.1817465 2716.19613859 3441.9638679 3224.61382256 2757.61901554 3074.27268892 2711.5430741
KIDS_217p0_m0p5 3225.6845585 2905.15515686 2904.83347811 3580.01061992 3044.15464378 3523.54304436 3372.46614709 3070.34265424 3322.59267407 3119.3753127
KIDS_217p0_m1p5 2941.70806166 2588.61549007 2588.2895752 3559.07884543 2769.04507954 3474.5249643 3227.38981074 2786.15403287 3198.83418521 2891.05678172
KIDS_217p6_2p5 3291.4010689 3009.74846467 3009.51008377 3566.95598653 3121.22867684 3536.44601667 3412.07102459 3146.35283349 3373.10977172 3189.38719538
KIDS_217p6_m2p5 3126.09882709 2782.47557089 2780.78300159 3563.94311853 2940.16046214 3512.88627685 3392.84873848 2960.71803242 3278.56442447 3058.70315544
KIDS_218p0_0p5 3233.97385088 2965.17956785 2964.87110634 3579.96773705 3164.17392735 3546.7630033 3408.76843328 3188.1200582 3346.45169075 3114.38041923
KIDS_218p0_1p5 3082.78419368 2833.99282775 2833.78401071 3559.1817465 3086.80592213 3515.73494074 3376.59372791 3111.93959416 3279.89012965 2990.70725087
KIDS_218p0_m0p5 3042.31679939 2726.77126201 2726.50790957 3580.01061992 2882.15341586 3449.65179519 3258.69996395 2909.6793692 3101.07269933 2887.25328394
KIDS_218p0_m1p5 3265.67349906 2966.21278923 2965.93611778 3559.07884543 3088.08667089 3506.36600765 3381.03634705 3113.44464156 3307.37657122 3150.14109138
KIDS_218p6_2p5 3018.13069749 2736.68579085 2736.43195379 3566.9560883 3064.31812675 3521.41157128 3372.33584475 3088.69008408 3293.47748501 2914.00069255
KIDS_218p6_m2p5 3018.41881794 2705.02313565 2704.76021572 3566.89646445 2885.00821133 3489.45088589 3283.50959112 2919.39781483 3064.11718408 2842.7082392
KIDS_219p0_0p5 3146.56092543 2861.34354779 2860.99090586 3579.91864628 3001.73067897 3481.92436406 3263.94083282 3031.84204553 3259.52435557 3062.08232783
KIDS_219p0_1p5 2995.3691438 2695.16678046 2694.95987158 3559.1817465 2853.51824522 3512.53265539 3186.81436334 2875.64762329 3126.96054245 2918.01564065
KIDS_219p0_m0p5 3075.62031257 2837.3840216 2837.14210423 3580.01061992 3012.65400466 3503.56830452 3303.14354511 3035.74990732 3174.19163712 2942.77741099
KIDS_219p0_m1p5 3308.62444863 3127.93238447 3127.60847953 3559.07884543 3234.34164365 3522.28187339 3418.66212494 3255.57961528 3378.27101916 3244.32827574
KIDS_219p6_2p5 2770.54357557 2564.74852269 2564.49511815 3566.95210659 2913.52817959 3517.67312926 3255.04866154 2957.13843891 3157.20279652 2664.15856283
KIDS_219p6_m2p5 3089.78992592 2809.05831743 2808.81020488 3566.89329689 2940.33527565 3523.00149393 3296.7065483 2963.86551522 3163.8393494 2991.40874383
KIDS_21p0_m31p2 2943.71103879 2821.64140467 2821.39628158 3549.69222999 3050.08877506 3469.67974743 3230.49364741 3072.39512922 3175.86148651 2889.78084154
KIDS_21p2_m32p1 3032.14597832 2846.48363605 2846.29112747 3546.54883067 3018.46016155 3424.19189025 3307.80087116 3056.92136026 3192.24202901 2956.27693981
KIDS_21p4_m28p2 3046.83005886 2808.14640457 2807.89584956 3541.24375835 3013.86516894 3428.34034641 3289.73059617 3041.03315021 3168.98753226 2932.7195534
KIDS_21p4_m33p1 3095.64448665 2911.45747526 2911.20945175 3542.09114974 3155.71232752 3531.20072085 3398.13491996 3180.95669866 3306.26031914 3013.72443529
KIDS_21p6_m29p2 3029.02485367 2905.16902287 2904.88447705 3541.25392252 3105.97848141 3439.15152278 3350.62366825 3156.09466052 3209.02869299 2973.52722469
KIDS_21p6_m34p1 3001.04648672 2778.11194985 2777.89696307 3536.6639293 2935.03033054 3441.73136415 3186.01055448 2965.73642177 3153.09432281 2933.30608567
KIDS_21p9_m30p2 2995.19882084 2809.03901951 2808.77768972 3540.20130144 2985.92865445 3395.5151343 3256.74092553 3027.31441121 3180.39599024 2918.10452305
KIDS_220p0_0p5 3004.85826595 2610.58819493 2610.29905679 3579.96773705 2796.86427994 3503.31062569 3314.51324186 2811.14358744 3174.21102409 2907.84044352
KIDS_220p0_1p5 3207.65570345 3010.37307124 3010.15508228 3559.1817465 3142.27228262 3547.97317534 3367.64684313 3171.71418797 3242.68835912 3077.34992575
KIDS_220p0_m0p5 2836.18093522 2554.01321503 2553.74300591 3580.01061992 2807.68813926 3492.93953617 3181.97965411 2841.01151009 3035.33135731 2691.53772727
KIDS_220p0_m1p5 3189.91884878 2867.84376851 2867.61184993 3559.07884543 2997.4701371 3545.77704085 3341.41373633 3023.57384476 3287.26763637 3102.77908376
KIDS_220p6_2p5 2865.43698514 2634.65003701 2634.44967951 3566.95309883 2895.56588139 3520.7445907 3339.87137791 2925.63860122 3107.32952704 2749.2133886
KIDS_220p6_m2p5 2907.47125143 2597.89498103 2597.61451869 3566.89483614 2808.88132861 3383.07944657 3281.63002148 2841.79687334 3104.79090207 2805.18639279
KIDS_220p6_m3p5 3171.93376708 2796.53158472 2781.59214059 3541.47546067 2950.00891753 3547.95715946 3316.75384936 2980.84554008 3079.35768602 2881.82463874
KIDS_221p0_0p5 3114.82882568 2700.77841884 2700.47972715 3579.96773705 2857.85900642 3483.62733923 3398.26569298 2893.27805313 3241.28258727 2982.27983266
KIDS_221p0_1p5 3025.19439985 2658.25092963 2658.13967079 3559.1817465 2868.55695218 3482.56519005 3234.49465317 2909.94241634 3065.65213881 2805.19316042
KIDS_221p0_m0p5 3025.19436168 2710.71822452 2710.44790091 3580.01061992 2867.50214307 3527.5068536 3175.73492418 2938.63448851 3116.24127611 2901.77338935
KIDS_221p0_m1p5 3085.05706191 2747.88167906 2747.61248763 3559.07884543 2885.89468197 3479.79333622 3304.87734353 2957.29078694 3180.93836754 2962.31366685
KIDS_221p6_2p5 2976.16434922 2644.54234207 2644.34011456 3566.95131788 2832.11549703 3406.7869421 3228.623555 2932.2408707 3131.61590945 2830.39041257
KIDS_221p6_m2p5 3206.68458653 2674.0194213 2673.83337504 3566.89337322 2792.03406126 3362.34746986 3396.14418053 2974.99844665 3213.35978614 2886.80015795
KIDS_221p6_m3p5 3069.68955239 2692.52164162 2673.31231833 3534.15131901 2871.11264888 3496.63939507 3301.04205568 2916.77885604 3131.77831988 2884.97985597
KIDS_222p0_0p5 2980.54289212 2565.02656802 2564.73856206 3579.96773705 2806.90238165 3508.93872519 3229.20792469 2833.49440189 3109.25867084 2801.34133513
KIDS_222p0_1p5 2968.86986047 2512.2908704 2512.13999802 3559.1817465 2705.27905897 3391.65267416 3201.28864731 2817.25814224 3020.81029782 2715.72108141
KIDS_222p0_m0p5 2971.90224265 2549.69055597 2549.4221278 3580.01061992 2764.34002388 3402.62763483 3145.67674459 2866.71395574 3119.3163249 2734.69558571
KIDS_222p0_m1p5 2858.67533285 2614.0476757 2613.74633802 3559.07884543 2784.83115179 3497.31577655 3129.30490333 2828.2435215 3009.4973245 2743.69008561
KIDS_222p6_2p5 3016.09168145 2687.33898455 2687.13103255 3566.95334054 2852.0427108 3472.09984981 3240.26293932 2902.99961543 3123.47063278 2888.49873162
KIDS_222p6_m2p5 3112.18055745 2636.0712014 2635.80268419 3566.89549764 2830.74151524 3389.72471341 3283.31540335 2986.09049243 3282.07602364 2912.64130187
KIDS_223p0_0p5 3094.46749127 2668.01807167 2667.7684453 3579.96773705 2821.55680928 3422.36216193 3241.89543953 2855.51540881 3186.64328984 2949.4028329
KIDS_223p0_1p5 3280.36731125 2862.63078432 2862.47774935 3559.1817465 2978.20906432 3519.13145201 3343.79246965 3011.09917955 3202.24181474 3050.72537763
KIDS_223p0_m0p5 2973.46383539 2588.59602677 2588.28932078 3580.01061992 2757.95290655 3405.43285613 3196.09835757 2787.30501358 3049.49121358 2791.59141747
